ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW00014843,19481208,TMIN,-22,,,0,
USW00014843,19481209,TMIN,-28,,,0,
USW00014843,19481210,TMIN,-39,,,0,
USW00014843,19481211,TMIN,-83,,,0,
USW00014843,19481212,TMIN,11,,,0,
USW00014843,19481213,TMIN,17,,,0,
USW00014843,19481214,TMIN,-11,,,0,
USW00014843,19481215,TMIN,-17,,,0,
USW00014843,19481216,TMIN,11,,,0,
USW00014843,19481217,TMIN,-39,,,0,
USW00014843,19481218,TMIN,-39,,,0,
USW00014843,19481219,TMIN,-33,,,0,
USW00014843,19481220,TMIN,-28,,,0,
USW00014843,19481221,TMIN,0,,,0,
USW00014843,19481222,TMIN,-6,,,0,
USW00014843,19481223,TMIN,-39,,,0,
USW00014843,19481224,TMIN,-50,,,0,
USW00014843,19481225,TMIN,-106,,,0,
USW00014843,19481226,TMIN,-100,,,0,
USW00014843,19481227,TMIN,-89,,,0,
USW00014843,19481228,TMIN,-39,,,0,
USW00014843,19481229,TMIN,22,,,0,
USW00014843,19481230,TMIN,-44,,,0,
USW00014843,19481231,TMIN,-44,,,0,
USW00014843,19481201,PRCP,0,,,0,
USW00014843,19481202,PRCP,0,,,0,
USW00014843,19481203,PRCP,0,,,0,
USW00014843,19481204,PRCP,0,,,0,
USW00014843,19481205,PRCP,10,,,0,
USW00014843,19481206,PRCP,0,,,0,
USW00014843,19481207,PRCP,0,T,,0,
USW00014843,19481208,PRCP,0,T,,0,
USW00014843,19481209,PRCP,0,T,,0,
USW00014843,19481210,PRCP,41,,,0,
USW00014843,19481211,PRCP,0,,,0,
USW00014843,19481212,PRCP,107,,,0,
USW00014843,19481213,PRCP,0,T,,0,
USW00014843,19481214,PRCP,0,,,0,
USW00014843,19481215,PRCP,76,,,0,
USW00014843,19481216,PRCP,69,,,0,
USW00014843,19481217,PRCP,0,,,0,
USW00014843,19481218,PRCP,0,,,0,
USW00014843,19481219,PRCP,69,,,0,
USW00014843,19481220,PRCP,0,T,,0,
USW00014843,19481221,PRCP,0,T,,0,
USW00014843,19481222,PRCP,0,T,,0,
USW00014843,19481223,PRCP,0,,,0,
USW00014843,19481224,PRCP,25,,,0,
USW00014843,19481225,PRCP,0,T,,0,
USW00014843,19481226,PRCP,0,T,,0,
USW00014843,19481227,PRCP,0,,,0,
USW00014843,19481228,PRCP,33,,,0,
USW00014843,19481229,PRCP,117,,,0,
USW00014843,19481230,PRCP,25,,,0,
USW00014843,19481231,PRCP,13,,,0,
USW00014843,19481201,SNOW,0,,,0,
USW00014843,19481202,SNOW,0,,,0,
USW00014843,19481203,SNOW,0,,,0,
USW00014843,19481204,SNOW,0,,,0,
USW00014843,19481205,SNOW,0,,,0,
USW00014843,19481206,SNOW,0,,,0,
USW00014843,19481207,SNOW,0,T,,0,
USW00014843,19481208,SNOW,0,T,,0,
USW00014843,19481209,SNOW,0,T,,0,
USW00014843,19481210,SNOW,41,,,0,
USW00014843,19481211,SNOW,0,,,0,
USW00014843,19481212,SNOW,0,,,0,
USW00014843,19481213,SNOW,0,,,0,
USW00014843,19481214,SNOW,0,,,0,
USW00014843,19481215,SNOW,0,,,0,
USW00014843,19481216,SNOW,0,,,0,
USW00014843,19481217,SNOW,0,,,0,
USW00014843,19481218,SNOW,0,,,0,
USW00014843,19481219,SNOW,76,,,0,
USW00014843,19481220,SNOW,0,T,,0,
USW00014843,19481221,SNOW,0,T,,0,
USW00014843,19481222,SNOW,0,T,,0,
USW00014843,19481223,SNOW,0,,,0,
USW00014843,19481224,SNOW,25,,,0,
USW00014843,19481225,SNOW,0,T,,0,
USW00014843,19481226,SNOW,0,T,,0,
USW00014843,19481227,SNOW,0,,,0,
USW00014843,19481228,SNOW,0,T,,0,
USW00014843,19481229,SNOW,0,,,0,
USW00014843,19481230,SNOW,15,,,0,
USW00014843,19481231,SNOW,13,,,0,
USW00014843,19481201,SNWD,0,,,0,
USW00014843,19481202,SNWD,0,,,0,
USW00014843,19481203,SNWD,0,,,0,
USW00014843,19481204,SNWD,0,,,0,
USW00014843,19481205,SNWD,0,,,0,
USW00014843,19481206,SNWD,0,,,0,
USW00014843,19481207,SNWD,0,,,0,
USW00014843,19481208,SNWD,0,T,,0,
USW00014843,19481209,SNWD,0,,,0,
USW00014843,19481210,SNWD,51,,,0,
USW00014843,19481211,SNWD,0,T,,0,
USW00014843,19481212,SNWD,0,,,0,
USW00014843,19481213,SNWD,0,,,0,
USW00014843,19481214,SNWD,0,,,0,
USW00014843,19481215,SNWD,0,,,0,
USW00014843,19481216,SNWD,0,,,0,
USW00014843,19481217,SNWD,0,,,0,
USW00014843,19481218,SNWD,0,,,0,
USW00014843,19481219,SNWD,51,,,0,
USW00014843,19481220,SNWD,51,,,0,
USW00014843,19481221,SNWD,0,,,0,
USW00014843,19481222,SNWD,0,,,0,
USW00014843,19481223,SNWD,0,,,0,
USW00014843,19481224,SNWD,25,,,0,
USW00014843,19481225,SNWD,0,T,,0,
USW00014843,19481226,SNWD,0,,,0,
USW00014843,19481227,SNWD,0,,,0,
USW00014843,19481228,SNWD,0,,,0,
USW00014843,19481229,SNWD,0,,,0,
USW00014843,19481230,SNWD,25,,,0,
USW00014843,19481231,SNWD,25,,,0,
USW00014843,19490101,TMAX,6,,,0,
USW00014843,19490102,TMAX,11,,,0,
USW00014843,19490103,TMAX,44,,,0,
USW00014843,19490104,TMAX,67,,,0,
USW00014843,19490105,TMAX,128,,,0,
USW00014843,19490106,TMAX,6,,I,0,
USW00014843,19490107,TMAX,106,,,0,
USW00014843,19490108,TMAX,117,,,0,
USW00014843,19490109,TMAX,139,,,0,
USW00014843,19490110,TMAX,61,,,0,
USW00014843,19490111,TMAX,6,,,0,
USW00014843,19490112,TMAX,6,,,0,
USW00014843,19490113,TMAX,67,,,0,
USW00014843,19490114,TMAX,22,,,0,
USW00014843,19490115,TMAX,106,,,0,
USW00014843,19490116,TMAX,139,,,0,
USW00014843,19490117,TMAX,33,,,0,
USW00014843,19490118,TMAX,133,,,0,
USW00014843,19490119,TMAX,172,,,0,
USW00014843,19490120,TMAX,-11,,,0,
USW00014843,19490121,TMAX,50,,,0,
USW00014843,19490122,TMAX,28,,,0,
USW00014843,19490123,TMAX,33,,,0,
USW00014843,19490124,TMAX,100,,,0,
USW00014843,19490125,TMAX,44,,,0,
USW00014843,19490126,TMAX,0,,,0,
USW00014843,19490127,TMAX,44,,,0,
USW00014843,19490128,TMAX,150,,,0,
USW00014843,19490129,TMAX,-11,,,0,
USW00014843,19490130,TMAX,-61,,,0,
USW00014843,19490131,TMAX,-39,,,0,
USW00014843,19490101,TMIN,-17,,,0,
USW00014843,19490102,TMIN,-28,,,0,
USW00014843,19490103,TMIN,-50,,,0,
USW00014843,19490104,TMIN,-56,,,0,
USW00014843,19490105,TMIN,6,,,0,
USW00014843,19490106,TMIN,-22,,,0,
USW00014843,19490107,TMIN,17,,I,0,
USW00014843,19490108,TMIN,44,,,0,
USW00014843,19490109,TMIN,56,,,0,
USW00014843,19490110,TMIN,6,,,0,
USW00014843,19490111,TMIN,-33,,,0,
USW00014843,19490112,TMIN,-44,,,0,
USW00014843,19490113,TMIN,-28,,,0,
USW00014843,19490114,TMIN,-22,,,0,
USW00014843,19490115,TMIN,-22,,,0,
USW00014843,19490116,TMIN,28,,,0,
USW00014843,19490117,TMIN,-6,,,0,
USW00014843,19490118,TMIN,-11,,,0,
USW00014843,19490119,TMIN,-56,,,0,
USW00014843,19490120,TMIN,-67,,,0,
USW00014843,19490121,TMIN,-33,,,0,
USW00014843,19490122,TMIN,-50,,,0,
USW00014843,19490123,TMIN,-61,,,0,
USW00014843,19490124,TMIN,17,,,0,
USW00014843,19490125,TMIN,-11,,,0,
USW00014843,19490126,TMIN,-22,,,0,
USW00014843,19490127,TMIN,-22,,,0,
USW00014843,19490128,TMIN,-22,,,0,
USW00014843,19490129,TMIN,-100,,,0,
USW00014843,19490130,TMIN,-144,,,0,
USW00014843,19490131,TMIN,-117,,,0,
USW00014843,19490101,PRCP,0,,,0,
USW00014843,19490102,PRCP,0,,,0,
USW00014843,19490103,PRCP,0,,,0,
USW00014843,19490104,PRCP,33,,,0,
USW00014843,19490105,PRCP,119,,,0,
USW00014843,19490106,PRCP,0,T,,0,
USW00014843,19490107,PRCP,0,T,,0,
USW00014843,19490108,PRCP,0,,,0,
USW00014843,19490109,PRCP,0,T,,0,
USW00014843,19490110,PRCP,3,,,0,
USW00014843,19490111,PRCP,0,,,0,
USW00014843,19490112,PRCP,0,T,,0,
USW00014843,19490113,PRCP,0,T,,0,
USW00014843,19490114,PRCP,0,T,,0,
USW00014843,19490115,PRCP,13,,,0,
USW00014843,19490116,PRCP,36,,,0,
USW00014843,19490117,PRCP,38,,,0,
USW00014843,19490118,PRCP,102,,,0,
USW00014843,19490119,PRCP,3,,,0,
USW00014843,19490120,PRCP,0,T,,0,
USW00014843,19490121,PRCP,58,,,0,
USW00014843,19490122,PRCP,0,,,0,
USW00014843,19490123,PRCP,48,,,0,
USW00014843,19490124,PRCP,58,,,0,
USW00014843,19490125,PRCP,3,,,0,
USW00014843,19490126,PRCP,107,,,0,
USW00014843,19490127,PRCP,81,,,0,
USW00014843,19490128,PRCP,48,,,0,
USW00014843,19490129,PRCP,48,,,0,
USW00014843,19490130,PRCP,23,,,0,
USW00014843,19490131,PRCP,66,,,0,
USW00014843,19490101,SNOW,0,,,0,
USW00014843,19490102,SNOW,0,,,0,
USW00014843,19490103,SNOW,0,,,0,
USW00014843,19490104,SNOW,0,,,0,
USW00014843,19490105,SNOW,0,,,0,
USW00014843,19490106,SNOW,0,T,,0,
USW00014843,19490107,SNOW,0,T,,0,
USW00014843,19490108,SNOW,0,,,0,
USW00014843,19490109,SNOW,0,,,0,
USW00014843,19490110,SNOW,0,,,0,
USW00014843,19490111,SNOW,0,,,0,
USW00014843,19490112,SNOW,0,T,,0,
USW00014843,19490113,SNOW,0,,,0,
USW00014843,19490114,SNOW,0,,,0,
USW00014843,19490115,SNOW,0,,,0,
USW00014843,19490116,SNOW,0,,,0,
USW00014843,19490117,SNOW,0,T,,0,
USW00014843,19490118,SNOW,0,,,0,
USW00014843,19490119,SNOW,0,T,,0,
USW00014843,19490120,SNOW,0,T,,0,
USW00014843,19490121,SNOW,0,T,,0,
USW00014843,19490122,SNOW,0,,,0,
USW00014843,19490123,SNOW,0,,,0,
USW00014843,19490124,SNOW,0,,,0,
USW00014843,19490125,SNOW,0,,,0,
USW00014843,19490126,SNOW,8,,,0,
USW00014843,19490127,SNOW,0,T,,0,
USW00014843,19490128,SNOW,23,,,0,
USW00014843,19490129,SNOW,48,,,0,
USW00014843,19490130,SNOW,8,,,0,
USW00014843,19490131,SNOW,66,,,0,
USW00014843,19490101,SNWD,0,T,,0,
USW00014843,19490102,SNWD,0,,,0,
USW00014843,19490103,SNWD,0,,,0,
USW00014843,19490104,SNWD,0,,,0,
USW00014843,19490105,SNWD,0,,,0,
USW00014843,19490106,SNWD,0,,,0,
USW00014843,19490107,SNWD,0,,,0,
USW00014843,19490108,SNWD,0,,,0,
USW00014843,19490109,SNWD,0,,,0,
USW00014843,19490110,SNWD,0,,,0,
USW00014843,19490111,SNWD,0,,,0,
USW00014843,19490112,SNWD,0,,,0,
USW00014843,19490113,SNWD,0,,,0,
USW00014843,19490114,SNWD,0,,,0,
USW00014843,19490115,SNWD,0,,,0,
USW00014843,19490116,SNWD,0,,,0,
USW00014843,19490117,SNWD,0,,,0,
USW00014843,19490118,SNWD,0,,,0,
USW00014843,19490119,SNWD,0,,,0,
USW00014843,19490120,SNWD,0,,,0,
USW00014843,19490121,SNWD,0,,,0,
USW00014843,19490122,SNWD,0,,,0,
USW00014843,19490123,SNWD,0,,,0,
USW00014843,19490124,SNWD,0,,,0,
USW00014843,19490125,SNWD,0,,,0,
USW00014843,19490126,SNWD,0,T,,0,
USW00014843,19490127,SNWD,0,,,0,
USW00014843,19490128,SNWD,25,,,0,
USW00014843,19490129,SNWD,51,,,0,
USW00014843,19490130,SNWD,51,,,0,
USW00014843,19490131,SNWD,76,,,0,
USW00014843,19490103,WT01,1,,,X,
USW00014843,19490105,WT01,1,,,X,
USW00014843,19490110,WT01,1,,,X,
USW00014843,19490115,WT01,1,,,X,
USW00014843,19490116,WT01,1,,,X,
USW00014843,19490117,WT01,1,,,X,
USW00014843,19490118,WT01,1,,,X,
USW00014843,19490121,WT01,1,,,X,
USW00014843,19490123,WT01,1,,,X,
USW00014843,19490124,WT01,1,,,X,
USW00014843,19490125,WT01,1,,,X,
USW00014843,19490126,WT01,1,,,X,
USW00014843,19490127,WT01,1,,,X,
USW00014843,19490128,WT01,1,,,X,
USW00014843,19490118,WT04,1,,,X,
USW00014843,19490125,WT06,1,,,X,
USW00014843,19490126,WT06,1,,,X,
USW00014843,19490103,WT08,1,,,X,
USW00014843,19490104,WT08,1,,,X,
USW00014843,19490105,WT08,1,,,X,
USW00014843,19490108,WT08,1,,,X,
USW00014843,19490109,WT08,1,,,X,
USW00014843,19490110,WT08,1,,,X,
USW00014843,19490114,WT08,1,,,X,
USW00014843,19490115,WT08,1,,,X,
USW00014843,19490116,WT08,1,,,X,
USW00014843,19490117,WT08,1,,,X,
USW00014843,19490118,WT08,1,,,X,
USW00014843,19490121,WT08,1,,,X,
USW00014843,19490122,WT08,1,,,X,
USW00014843,19490123,WT08,1,,,X,
USW00014843,19490124,WT08,1,,,X,
USW00014843,19490131,WT08,1,,,X,
USW00014843,19490129,WT09,1,,,X,
USW00014843,19490104,WT16,1,,,X,
USW00014843,19490105,WT16,1,,,X,
USW00014843,19490109,WT16,1,,,X,
USW00014843,19490110,WT16,1,,,X,
USW00014843,19490113,WT16,1,,,X,
USW00014843,19490114,WT16,1,,,X,
USW00014843,19490115,WT16,1,,,X,
USW00014843,19490116,WT16,1,,,X,
USW00014843,19490117,WT16,1,,,X,
USW00014843,19490118,WT16,1,,,X,
USW00014843,19490119,WT16,1,,,X,
USW00014843,19490121,WT16,1,,,X,
USW00014843,19490123,WT16,1,,,X,
USW00014843,19490124,WT16,1,,,X,
USW00014843,19490125,WT16,1,,,X,
USW00014843,19490126,WT16,1,,,X,
USW00014843,19490127,WT16,1,,,X,
USW00014843,19490128,WT16,1,,,X,
USW00014843,19490106,WT18,1,,,X,
USW00014843,19490107,WT18,1,,,X,
USW00014843,19490112,WT18,1,,,X,
USW00014843,19490117,WT18,1,,,X,
USW00014843,19490119,WT18,1,,,X,
USW00014843,19490120,WT18,1,,,X,
USW00014843,19490121,WT18,1,,,X,
USW00014843,19490126,WT18,1,,,X,
USW00014843,19490127,WT18,1,,,X,
USW00014843,19490128,WT18,1,,,X,
USW00014843,19490129,WT18,1,,,X,
USW00014843,19490130,WT18,1,,,X,
USW00014843,19490131,WT18,1,,,X,
USW00014843,19490201,TMAX,-11,,,0,
USW00014843,19490202,TMAX,-33,,,0,
USW00014843,19490203,TMAX,56,,,0,
USW00014843,19490204,TMAX,22,,,0,
USW00014843,19490205,TMAX,0,,,0,
USW00014843,19490206,TMAX,72,,,0,
USW00014843,19490207,TMAX,61,,,0,
USW00014843,19490208,TMAX,117,,,0,
USW00014843,19490209,TMAX,89,,,0,
USW00014843,19490210,TMAX,17,,,0,
USW00014843,19490211,TMAX,-11,,,0,
USW00014843,19490212,TMAX,133,,,0,
USW00014843,19490213,TMAX,156,,,0,
USW00014843,19490214,TMAX,106,,,0,
USW00014843,19490215,TMAX,167,,,0,
USW00014843,19490216,TMAX,89,,,0,
USW00014843,19490217,TMAX,6,,,0,
USW00014843,19490218,TMAX,167,,,0,
USW00014843,19490219,TMAX,133,,,0,
USW00014843,19490220,TMAX,39,,,0,
USW00014843,19490221,TMAX,17,,,0,
USW00014843,19490222,TMAX,72,,,0,
USW00014843,19490223,TMAX,39,,,0,
USW00014843,19490224,TMAX,106,,,0,
USW00014843,19490225,TMAX,78,,,0,
USW00014843,19490226,TMAX,-17,,,0,
USW00014843,19490227,TMAX,83,,,0,
USW00014843,19490228,TMAX,0,,,0,
USW00014843,19490201,TMIN,-94,,,0,
USW00014843,19490202,TMIN,-122,,,0,
USW00014843,19490203,TMIN,-133,,,0,
USW00014843,19490204,TMIN,-11,,,0,
USW00014843,19490205,TMIN,-61,,,0,
USW00014843,19490206,TMIN,-72,,,0,
USW00014843,19490207,TMIN,-50,,,0,
USW00014843,19490208,TMIN,-50,,,0,
USW00014843,19490209,TMIN,-61,,,0,
USW00014843,19490210,TMIN,-72,,,0,
USW00014843,19490211,TMIN,-78,,,0,
USW00014843,19490212,TMIN,-39,,,0,
USW00014843,19490213,TMIN,11,,,0,
USW00014843,19490214,TMIN,11,,,0,
USW00014843,19490215,TMIN,-17,,,0,
USW00014843,19490216,TMIN,-33,,,0,
USW00014843,19490217,TMIN,-61,,,0,
USW00014843,19490218,TMIN,0,,,0,
USW00014843,19490219,TMIN,33,,,0,
USW00014843,19490220,TMIN,-22,,,0,
USW00014843,19490221,TMIN,-28,,,0,
USW00014843,19490222,TMIN,0,,,0,
USW00014843,19490223,TMIN,-17,,,0,
USW00014843,19490224,TMIN,-6,,,0,
USW00014843,19490225,TMIN,-28,,,0,
USW00014843,19490226,TMIN,-78,,,0,
USW00014843,19490227,TMIN,-78,,,0,
USW00014843,19490228,TMIN,-83,,,0,
USW00014843,19490201,PRCP,0,T,,0,
USW00014843,19490202,PRCP,5,,,0,
USW00014843,19490203,PRCP,0,,,0,
USW00014843,19490204,PRCP,13,,,0,
USW00014843,19490205,PRCP,0,T,,0,
USW00014843,19490206,PRCP,0,T,,0,
USW00014843,19490207,PRCP,25,,,0,
USW00014843,19490208,PRCP,0,,,0,
USW00014843,19490209,PRCP,0,,,0,
USW00014843,19490210,PRCP,5,,,0,
USW00014843,19490211,PRCP,3,,,0,
USW00014843,19490212,PRCP,3,,,0,
USW00014843,19490213,PRCP,48,,,0,
USW00014843,19490214,PRCP,58,,,0,
USW00014843,19490215,PRCP,119,,,0,
USW00014843,19490216,PRCP,0,T,,0,
USW00014843,19490217,PRCP,0,,,0,
USW00014843,19490218,PRCP,0,,,0,
USW00014843,19490219,PRCP,0,,,0,
USW00014843,19490220,PRCP,0,T,,0,
USW00014843,19490221,PRCP,20,,,0,
USW00014843,19490222,PRCP,135,,,0,
USW00014843,19490223,PRCP,0,T,,0,
USW00014843,19490224,PRCP,43,,,0,
USW00014843,19490225,PRCP,13,,,0,
USW00014843,19490226,PRCP,0,T,,0,
USW00014843,19490227,PRCP,0,,,0,
USW00014843,19490228,PRCP,53,,,0,
USW00014843,19490201,SNOW,0,T,,0,
USW00014843,19490202,SNOW,5,,,0,
USW00014843,19490203,SNOW,0,,,0,
USW00014843,19490204,SNOW,0,T,,0,
USW00014843,19490205,SNOW,0,T,,0,
USW00014843,19490206,SNOW,0,,,0,
USW00014843,19490207,SNOW,0,T,,0,
USW00014843,19490208,SNOW,0,,,0,
USW00014843,19490209,SNOW,0,,,0,
USW00014843,19490210,SNOW,5,,,0,
USW00014843,19490211,SNOW,3,,,0,
USW00014843,19490212,SNOW,0,,,0,
USW00014843,19490213,SNOW,0,,,0,
USW00014843,19490214,SNOW,0,,,0,
USW00014843,19490215,SNOW,0,,,0,
USW00014843,19490216,SNOW,0,T,,0,
USW00014843,19490217,SNOW,0,,,0,
USW00014843,19490218,SNOW,0,,,0,
USW00014843,19490219,SNOW,0,,,0,
USW00014843,19490220,SNOW,0,,,0,
USW00014843,19490221,SNOW,0,T,,0,
USW00014843,19490222,SNOW,0,,,0,
USW00014843,19490223,SNOW,0,,,0,
USW00014843,19490224,SNOW,0,,,0,
USW00014843,19490225,SNOW,0,T,,0,
USW00014843,19490226,SNOW,0,T,,0,
USW00014843,19490227,SNOW,0,,,0,
USW00014843,19490228,SNOW,53,,,0,
USW00014843,19490201,SNWD,76,,,0,
USW00014843,19490202,SNWD,51,,,0,
USW00014843,19490203,SNWD,25,,,0,
USW00014843,19490204,SNWD,0,T,,0,
USW00014843,19490205,SNWD,0,T,,0,
USW00014843,19490206,SNWD,0,,,0,
USW00014843,19490207,SNWD,0,,,0,
USW00014843,19490208,SNWD,0,,,0,
USW00014843,19490209,SNWD,0,,,0,
USW00014843,19490210,SNWD,0,T,,0,
USW00014843,19490211,SNWD,0,,,0,
USW00014843,19490212,SNWD,0,,,0,
USW00014843,19490213,SNWD,0,,,0,
USW00014843,19490214,SNWD,0,,,0,
USW00014843,19490215,SNWD,0,,,0,
USW00014843,19490216,SNWD,0,,,0,
USW00014843,19490217,SNWD,0,,,0,
USW00014843,19490218,SNWD,0,,,0,
USW00014843,19490219,SNWD,0,,,0,
USW00014843,19490220,SNWD,0,,,0,
USW00014843,19490221,SNWD,0,,,0,
USW00014843,19490222,SNWD,0,,,0,
USW00014843,19490223,SNWD,0,,,0,
USW00014843,19490224,SNWD,0,,,0,
USW00014843,19490225,SNWD,0,,,0,
USW00014843,19490226,SNWD,0,,,0,
USW00014843,19490227,SNWD,0,,,0,
USW00014843,19490228,SNWD,51,,,0,
USW00014843,19490204,WT01,1,,,X,
USW00014843,19490213,WT01,1,,,X,
USW00014843,19490214,WT01,1,,,X,
USW00014843,19490215,WT01,1,,,X,
USW00014843,19490220,WT01,1,,,X,
USW00014843,19490222,WT01,1,,,X,
USW00014843,19490223,WT01,1,,,X,
USW00014843,19490201,WT08,1,,,X,
USW00014843,19490203,WT08,1,,,X,
USW00014843,19490204,WT08,1,,,X,
USW00014843,19490205,WT08,1,,,X,
USW00014843,19490206,WT08,1,,,X,
USW00014843,19490207,WT08,1,,,X,
USW00014843,19490209,WT08,1,,,X,
USW00014843,19490210,WT08,1,,,X,
USW00014843,19490213,WT08,1,,,X,
USW00014843,19490214,WT08,1,,,X,
USW00014843,19490216,WT08,1,,,X,
USW00014843,19490219,WT08,1,,,X,
USW00014843,19490220,WT08,1,,,X,
USW00014843,19490221,WT08,1,,,X,
USW00014843,19490222,WT08,1,,,X,
USW00014843,19490223,WT08,1,,,X,
USW00014843,19490224,WT08,1,,,X,
USW00014843,19490225,WT08,1,,,X,
USW00014843,19490226,WT08,1,,,X,
USW00014843,19490227,WT08,1,,,X,
USW00014843,19490228,WT08,1,,,X,
USW00014843,19490228,WT09,1,,,X,
USW00014843,19490204,WT16,1,,,X,
USW00014843,19490206,WT16,1,,,X,
USW00014843,19490207,WT16,1,,,X,
USW00014843,19490212,WT16,1,,,X,
USW00014843,19490213,WT16,1,,,X,
USW00014843,19490214,WT16,1,,,X,
USW00014843,19490215,WT16,1,,,X,
USW00014843,19490220,WT16,1,,,X,
USW00014843,19490221,WT16,1,,,X,
USW00014843,19490222,WT16,1,,,X,
USW00014843,19490223,WT16,1,,,X,
USW00014843,19490224,WT16,1,,,X,
USW00014843,19490225,WT16,1,,,X,
USW00014843,19490201,WT18,1,,,X,
USW00014843,19490202,WT18,1,,,X,
USW00014843,19490204,WT18,1,,,X,
USW00014843,19490205,WT18,1,,,X,
USW00014843,19490207,WT18,1,,,X,
USW00014843,19490210,WT18,1,,,X,
USW00014843,19490211,WT18,1,,,X,
USW00014843,19490216,WT18,1,,,X,
USW00014843,19490221,WT18,1,,,X,
USW00014843,19490225,WT18,1,,,X,
USW00014843,19490226,WT18,1,,,X,
USW00014843,19490228,WT18,1,,,X,
USW00014843,19490301,TMAX,-44,,,0,
USW00014843,19490302,TMAX,0,,,0,
USW00014843,19490303,TMAX,-6,,,0,
USW00014843,19490304,TMAX,100,,,0,
USW00014843,19490305,TMAX,167,,,0,
USW00014843,19490306,TMAX,28,,,0,
USW00014843,19490307,TMAX,-11,,,0,
USW00014843,19490308,TMAX,106,,,0,
USW00014843,19490309,TMAX,83,,,0,
USW00014843,19490310,TMAX,11,,,0,
USW00014843,19490311,TMAX,-6,,,0,
USW00014843,19490312,TMAX,-6,,,0,
USW00014843,19490313,TMAX,17,,,0,
USW00014843,19490314,TMAX,28,,,0,
USW00014843,19490315,TMAX,-28,,,0,
USW00014843,19490316,TMAX,-11,,,0,
USW00014843,19490317,TMAX,11,,,0,
USW00014843,19490318,TMAX,-11,,,0,
USW00014843,19490319,TMAX,-28,,,0,
USW00014843,19490320,TMAX,61,,,0,
USW00014843,19490321,TMAX,211,,,0,
USW00014843,19490322,TMAX,133,,,0,
USW00014843,19490323,TMAX,100,,,0,
USW00014843,19490324,TMAX,89,,,0,
USW00014843,19490325,TMAX,222,,,0,
USW00014843,19490326,TMAX,167,,,0,
USW00014843,19490327,TMAX,222,,,0,
USW00014843,19490328,TMAX,161,,,0,
USW00014843,19490329,TMAX,206,,,0,
USW00014843,19490330,TMAX,89,,,0,
USW00014843,19490331,TMAX,44,,,0,
USW00014843,19490301,TMIN,-78,,,0,
USW00014843,19490302,TMIN,-106,,,0,
USW00014843,19490303,TMIN,-44,,,0,
USW00014843,19490304,TMIN,-44,,,0,
USW00014843,19490305,TMIN,22,,,0,
USW00014843,19490306,TMIN,-61,,,0,
USW00014843,19490307,TMIN,-67,,,0,
USW00014843,19490308,TMIN,-22,,,0,
USW00014843,19490309,TMIN,11,,,0,
USW00014843,19490310,TMIN,-33,,,0,
USW00014843,19490311,TMIN,-39,,,0,
USW00014843,19490312,TMIN,-50,,,0,
USW00014843,19490313,TMIN,-44,,,0,
USW00014843,19490314,TMIN,-44,,,0,
USW00014843,19490315,TMIN,-67,,,0,
USW00014843,19490316,TMIN,-67,,,0,
USW00014843,19490317,TMIN,-83,,,0,
USW00014843,19490318,TMIN,-56,,,0,
USW00014843,19490319,TMIN,-122,,,0,
USW00014843,19490320,TMIN,-78,,,0,
USW00014843,19490321,TMIN,39,,,0,
USW00014843,19490322,TMIN,94,,,0,
USW00014843,19490323,TMIN,6,,,0,
USW00014843,19490324,TMIN,0,,,0,
USW00014843,19490325,TMIN,17,,,0,
USW00014843,19490326,TMIN,56,,,0,
USW00014843,19490327,TMIN,72,,,0,
USW00014843,19490328,TMIN,50,,,0,
USW00014843,19490329,TMIN,11,,,0,
USW00014843,19490330,TMIN,17,,,0,
USW00014843,19490331,TMIN,6,,,0,
USW00014843,19490301,PRCP,23,,,0,
USW00014843,19490302,PRCP,25,,,0,
USW00014843,19490303,PRCP,3,,,0,
USW00014843,19490304,PRCP,0,,,0,
USW00014843,19490305,PRCP,18,,,0,
USW00014843,19490306,PRCP,10,,,0,
USW00014843,19490307,PRCP,0,T,,0,
USW00014843,19490308,PRCP,0,,,0,
USW00014843,19490309,PRCP,25,,,0,
USW00014843,19490310,PRCP,191,,,0,
USW00014843,19490311,PRCP,23,,,0,
USW00014843,19490312,PRCP,18,,,0,
USW00014843,19490313,PRCP,0,,,0,
USW00014843,19490314,PRCP,0,T,,0,
USW00014843,19490315,PRCP,0,T,,0,
USW00014843,19490316,PRCP,89,,,0,
USW00014843,19490317,PRCP,0,,,0,
USW00014843,19490318,PRCP,5,,,0,
USW00014843,19490319,PRCP,8,,,0,
USW00014843,19490320,PRCP,0,,,0,
USW00014843,19490321,PRCP,0,,,0,
USW00014843,19490322,PRCP,119,,,0,
USW00014843,19490323,PRCP,10,,,0,
USW00014843,19490324,PRCP,0,,,0,
USW00014843,19490325,PRCP,18,,,0,
USW00014843,19490326,PRCP,46,,,0,
USW00014843,19490327,PRCP,8,,,0,
USW00014843,19490328,PRCP,0,T,,0,
USW00014843,19490329,PRCP,0,,,0,
USW00014843,19490330,PRCP,30,,,0,
USW00014843,19490331,PRCP,249,,,0,
USW00014843,19490301,SNOW,23,,,0,
USW00014843,19490302,SNOW,25,,,0,
USW00014843,19490303,SNOW,3,,,0,
USW00014843,19490304,SNOW,0,,,0,
USW00014843,19490305,SNOW,0,,,0,
USW00014843,19490306,SNOW,5,,,0,
USW00014843,19490307,SNOW,0,T,,0,
